Title,Class
"Chimpanzees of the lakeshore, natural history and culture at Mahale",59
"Netherlandish Mannerism ; papers given at a symposium in Nationalmuseum Stockholm, Sept. 21-22, 1984",70
"Friendship, robots, and social media, false friends and second selves",30
"Ring theory, proceedings of the 1978 Antwerp Conference",51
"The fiscal dimensions of HIV/AIDS in Botswana, South Africa, Swaziland, and Uganda",36
Identity and form in contemporary literature,82
The Theology of the Acts of the Apostles,22
"Heat and cold storage with PCM, an up to date introduction into basics and applications ; with 28 tables",62
Iranian photography now,77
The structure of words and phrases,42
"Adam Smith's system of liberty, wealth, and virtue, the moral and political foundations of ""The wealth of nations""",33
Irwin Shaw,81
"Rewriting and interpreting the hebrew bible, the biblical patriarchs in the light of the dead sea scrolls",22
"Broken English, the Creole language of Carriacou",42
Public relations,65
Fundamentals of LTE,62
Statistical analysis of geographic information with ArcView GIS and ArcGIS,91
The P([Phi])2 Euclidean (quantum) field theory,53
Forested wetlands,57
Geometric analysis and function spaces,51
Using EViews for Principles of econometrics,33
"Removals, nineteenth-century American literature and the politics of Indian affairs",81
"Melancholic freedom, agency and the spirit of politics",12
Three approaches to electron correlation in atoms,53
"Atta Kim: ON-AIR, [... exhibition Atta Kim: ON-AIR organized by the International Center of Photography. Exhibition dates: June 9 through August 27, 2006]",77
"MIDAS versus mixed-frequency VAR, nowcasting GDP in the euro area",33
"Haunted narratives, life writing in an age of trauma",80
"A Critical Analysis, Charles Beard and the Constitution",34
Statistical thermodynamics and stochastic theory of nonequilibrium systems,53
"Exceptional vector bundles, tilting sheaves and tilting complexes on weighted projective lines",51
Public law and human rights 2002-2003,34
Situations and strategies in American land-use planning,33
English syntax and argumentation,42
"Remembering song, encounters with the New Orleans jazz tradition",78
Orwell and the Left,82
Signal processing and its applications,62
"Psychology and criminal justice, international review of theory and practice",36
Sir Walter Scott: the long-forgotten melody,82
"Computational Neuroscience, [a collection of papers, several of which have been presented at DIMACS Conference on Computational Neuroscience that took place at the University of Florida on February 20-21, 2008]",61
"Representation theory of the symmetric groups, the Okounkov-Vershik approach, character formulas, and partition algebras",51
"Indo-European and the Indo-Europeans, a reconstruction and historical analysis of a proto-language and a proto-culture",41
"Clio wired, the future of the past in the digital age",90
"Politics, language, and time, essays on political thought and history",32
"Strategies, Technologies, Applications, Supply Chain Management on Demand",65
Body Language For Dummies,15
Approaches to teaching Kingston's The woman warrior,97
"ESARIS: The Answer to the Demands of Industrialized IT Production Balancing Between Buyers and Providers, Secure ICT Service Provisioning for Cloud, Mobile and Beyond",65
Processes and process-orientation in foreign language teaching and learning,41
"Designing New Product Experiences, Multisensory Packaging",65
"Dacia, landscape, colonisation and romanisation",93
The organisation of mind,77
"Religion and women in Britain, c. 1660-1760",27
The hidden dimension,30
Handbook of Biometrics,57
"The utopia of rules, on technology, stupidity, and the secret joys of bureaucracy",30
"Finite element methods for Navier-Stokes equations, theory and algorithms",53
Topology from the differentiable viewpoint,51
"Logics of programs, workshop, Yorktown Heights, New York, May 1981",51
"Esther, the outer narrative and the hidden reading",22
"Reproductive behavior, proceedings of a Conference on Reproductive Behavior held at the Oregon Regional Primate Research Center in Beaverton, Oregon, July 16 - 17, 1973",59
Prescribing the curvature of a Riemannian manifold,51
"Infanticide, historical perspectives on child murder and concealment, 1550 - 2000",36
"Psychology and anthropology, a psychological perspective",15
"A Second Chance for Europe, Economic, Political and Legal Perspectives of the European Union",33
Objects of thought,12
"Mixed media revolution, creative ideas and techniques for reusing your art",74
Shorter Oxford English dictionary on historical principles,42
"Organometallic and coordination clusters and polymers: syntheses and applications, [symposium] : London, Ontario, Canada, May 29 - June 1, 2004",54
New designs for machine patchwork,74
"E pluribus unum, liber amicorum Georges A. L. Droz ; on the progressive unification of private international law",34
"1870 - 2000, Trade unions and the economy",33
"Mantle convection, plate tectonics and global dynamics",55
"A Life of Delia Bacon, Prodigal Puritan",92
"Applications of systemic family therapy, the Milan approach",61
"1600 - 1750 ; sources and documents, Italy and Spain",70
Family fictions in Roman art,70
"Understanding Jane Eyre, a student casebook to issues, sources, and historical documents",82
"Fourth Ezra and Second Baruch, reconstruction after the fall ; [The Sixt Enoch Seminar met on June 26-30, 2011 ... at Gazzada]",22
"The German naturalists and Gerhart Hauptmann, reception and influence",83
Optimal Stopping and Free-Boundary Problems,51
"An Introduction to Philip Rieff's Theory of Culture, Sociology and the Sacred",12
"Henry James and the ""woman business""",81
"The hotel as setting in early twentieth-century German and Austrian literature, checking in to tell a story",83
Theopolitik,10
In the Trenches with Microsoft® Office Project 2007,65
"Stand, Columbia, a history of Columbia University in the City of New York, 1754-2004",37
"Reading architecture, a visual lexicon",72
"1870-1928 : a select guide to printed and archival sources in the United Kingdom, Women",30
"A democracy of facts, natural history in the early republic",50
"The injustice at work, an international view on the world of labour and society",33
"Anti-dumping and anti-subsidy law, the European Communities",34
Motility assays for motor proteins,57
"(16th to mid-19th century), Merchants in times of crises",38
"Integrated pest management, principles  and practice",63
"The collector of hearts, new tales of the grotesque",81
"The art of the cabinet, including a chronological guide to styles",74
The subatomic monster,50
Constructing nonhomeomorphic stochastic flows,51
"Gustav von Schmoller and Adolph Wagner, Legacy and Lessons for Civil Society and the State",33
Modern nationalism,32
"The chimpanzees of Kibale Forest, a field study of ecology and social structure",59
"Superstrings, geometry, topology, and C*-algebras, [NSF-CBMS Regional Conference on Mathematics on Topology, C*-Algebras, and String Duality, held at Texas Christian University, Fort Worth, Texas, May 18 - 22, 2009]",53
"The Torah in 1 Maccabees, a literary critical approach to the text",23
"Trace atmospheric constituents, properties, transformations, and fates",62
"RAND in Southeast Asia, a history of the Vietnam War era",95
The collected letters of Joseph Conrad,82
Visual research methods in educational research,37
Phenomenal Shakespeare,82
The Blackwell companion to law and society,34
The Geometric Hopf Invariant and Surgery Theory,51
"Technological competency as caring in nursing, a model for practice",61
"Displacement beyond conflict, challenges for the 21st century",32
"Hardware design verification, simulation and formal method-based approaches",62
Parkinson's Disease and Related Disorders,61
"Crystals with the fluorite structure, electronic, vibrational and defect poperties",54
The Brown sisters ; forty years,77
A chemist's guide to valence bond theory,54
