Title,Class
"The limits of expanding liability, eight fundamental cases in a comparative perspective",3
"Semiotics of classical music, how Mozart, Brahms and Wagner talk to us",4
"Environmental economics, theory and policy in equilibrium",3
"Foundations of Software Science and Computation Structures, Third International Conference, FOSSACS 2000 Held as Part of the Joint European Conferences on Theory and Practice of Software, ETAPS 2000 Berlin, Germany, March 25 - April 2, 2000 Proceedings",0
"5th International Workshop, CLIP 2016, Held in Conjunction with MICCAI 2016, Athens, Greece, October 17, 2016, Proceedings, Clinical Image-Based Procedures. Translational Research in Medical Imaging",0
"Reinventing the South, versions of a literary region",8
"EMDR, the breakthrough therapy for overcoming anxiety, stress, and trauma",6
Practical RichFaces,0
The ethnic revival,3
Labour law and industrial relations in Canada,3
"Creating a Culture of Data in Education, Implement, Improve and Expand Your Statewide Longitudinal Data System",3
"Parallel and distributed computing, theory and practice ; first Canada-France Conference [on Parallel Computing], Montréal, Canada, May 19 - 21, 1994 ; proceedings",0
"A Festschrift in Honor of Rodrigo Bañuelos, Stochastic Analysis and Related Topics",5
Applications and investigations in earth science,5
The academic writer's handbook,8
"XIV Congressus Internationalis Epigraphiae Graecae et Latinae, 27. - 31. Augusti MMXII ; Akten, Öffentlichkeit - Monument - Text",9
"Exploding English, criticism, theory, culture",4
"8th international conference, ICVS 2011, Sophia Antipolis, France, September 20 - 22, 2011 ; proceedings, Computer vision systems",0
"5th International Conference, DLT 2001 Wien, Austria, July 16-21, 2001 Revised Papers, Developments in Language Theory",0
Advances in Information Security Management & Small Systems Security,6
"4th international symposium, IS-EUD 2013, Copenhagen, Denmark, June 10 - 13, 2013 ; proceedings, End-user development",0
"And Fredholm Boundary-Value Problems, Generalized Inverse Operators",5
"Policy making in China, leaders, structures, and processes",3
Challenges to linearization,4
My Office 2016 for Mac,0
"Operator theory, analytic functions, matrices, and electrical engineering, expository lectures from the CBMS Regional Conference held at Lincoln, Nebraska, August 1985",5
"The passport in America, the history of a document",3
"Young migrants, exclusion and belonging in Europe",3
What are they saying about Q?,2
"Tudor drama before Shakespeare, 1485 - 1590, new directions for research, criticism, and pedagogy",8
"Mapping, a critical introduction to cartography and GIS",5
The pilgrimage pattern in Exodus,2
"Between governing and governance, on the emergence, function and form of Europe's post-national constellation",3
"Euripidean Drama, Myth, Theme and Structure",8
"Foreign investment disputes, cases, materials and commentary",3
Gender divisions and social change,3
"Benefactors. Balmoral. Wild honey, (from the untitled play by Anton Chekhov)",8
"The encyclopedia of ephemera, a guide to the fragmentary documents of everyday life for the collector, curator, and historian",7
"Foreign direct investment in Brazil, its impact on industrial restructuring",3
Symplectic Geometric Algorithms for Hamiltonian Systems,5
"Algorithmic Advances in Riemannian Geometry and Applications, For Machine Learning, Computer Vision, Statistics, and Optimization",0
"Gender reversals and gender cultures, anthropological and historical perspectives",3
"VDM '90, VDM and Z - formal methods in software development, third International Symposium of VDM Europe, Kiel, FRG, April 17 - 21, 1990 ; proceedings",0
"7th international conference, CMSB 2009, Bologna, Italy, August 31 - September 1, 2009 ; proceedings, Computational methods in systems biology",5
Electrochemistry for materials science,5
The Columbia guide to American Indian literatures of the United States since 1945,8
"Woman, native, other, writing postcoloniality and feminism",8
"The new terrain of international law, courts, politics, rights",3
"Isoelectric focusing, theory, methodology and applications",5
"Could ""Participatory Budgeting"" Change Democracy?, Everyone Counts",3
AABA-Form bis Kyle,7
"Exile and return, the Babylonian context",2
Vectors and tensors in engineering and physics,5
"Writing at university, a guide for students",8
Computing in systems described by equations,0
"Family and American Reform Politics, 1900-1920, The Refuge of Affections",3
Biased embryos and evolution,5
Open Innovation in Embedded Systems,6
"Modernist literature, challenging fictions",1
"Contemporary Britain, a survey with texts",9
The diversity of life,3
"Malevich and film, [on the occasion of the exhibition Malevich e o Cinema, Lisbon, 17 May - 18 August 2002 and Malevich y el Cine at Fundacíon La Caixa, Madrid, 20 November 2002 - 19 January 2003]",7
"Greek and Roman chronology, calendars and years in classical antiquity",5
"American culture at century's end, Going too far enough",3
"Migration, accommodation and language change, language at the intersection of regional and ethnic identity",4
Cellular Automata and Groups,5
Frequency of use and the organization of language,4
"Building, using, and managing the data warehouse",0
": a treatise on structure and function, The bacteria",5
Cognitive Enhancement: Social and Public Policy Issues,6
"Depression, Psychodynamik und Therapie",6
Barrier Dynamics and Response to Changing Climate,9
The Assyrian laws,3
"Cedefop Historical Archives: First Deposit Ceremony, 28 October 2002",0
"Teaching and learning for wholeness, the role of archetypes in educational processes",3
The complete operas of Richard Strauss,7
"Data communications networking devices, operation, utilization, and LAN and WAN internetworking",0
Java security,0
I remember it well,7
"Audio, Analysis, Algorithms, Applications, Fundamentals of Music Processing",0
A homology theory for Smale spaces,5
"Concepts, Architectures and Methodologies, Integrated Management from E-Business Perspective",0
"Bioinorganic chemistry, a short course",5
"Reading Goethe, a critical introduction to the literary work",8
"Looking back, proceedings of a Conference in Honor of Paul W. Holland",3
Mathematical and physical aspects of stochastic mechanics,5
"Practical reason, papers and discussions ; [proceedings of the First Bristol Conference on Critical Philosophy",1
"Ways of knowing, competing methodologies in social and political research",3
"The EFTA Court, ten years on",3
"TV commercials, how to make them, or, how big is the boat?",7
"Mobile wireless middleware, operating systems, and applications, second international conference ; proceedings",0
"9th international conference, ICANNGA 2009, Kuopio, Finland, April 23 - 25, 2009 ; revised selected papers, Adaptive and natural computing algorithms",0
"An introduction to synchrotron radiation, techniques and applications",5
The linear scripts and the tablets as historical documents. (A) Literacy in Minoan and Mycenaean lands,4
"Techno Textiles 2, revolutionary fabrics for fashion and design",6
Infinite divisibility of probability distributions on the real line,5
The Cambridge companion to Merleau-Ponty,1
"A hybrid deliberative layer for robotic agents, fusing DL reasoning with HTN planning in autonomous robots",6
"A Past Transfigured, Paul Valery's ""Album des Vers Anciens""",8
"a selective analytical bibliography, Émile Zola",0
"Selection among Alternates in Language Standardization, The Case of Albanian",8
Expert Oracle Application express security,0
"Documenting Cityscapes, Urban Change in Contemporary Non-Fiction Film",7
"Software life cycle management standards, real-world scenarios and solutions for savings",0
"Two-dimensional systems, physics and new devices ; proceedings of the International Winter School [on New Developments in Solid State Physics] ; Mauterndorf, Austria, Feb. 24 - 28, 1986",5
"Free will, agency, and meaning in life",1
"Passage of Change : Law, Society and Governance in the Pacific",3
"The harps that once ..., sumerian poetry in translation",4
"Sync, how order emerges from chaos in the universe, nature, and daily life",0
Oxford user's guide to mathematics,5
23rd European Symposium on computer aided process engineering,6
"Gustav Mahler's symphonies, critical commentary on recordings since 1986",7
"Constructing international law, the birth of a discipline",3
The English in Australia,9
"Pension power, unions, pension funds, and social investment in Canada",3
"Fallibility at work, rethinking excellence and error in organizations",6
Improving evaluations,3
"Multimodal communication in political speech, shaping minds and social action ; international workshop, Political Speech 2010, Rome, Italy, November 10 - 12, 2010 ; revised selected papers",4
"Metrology at the frontiers of physics and technology, proceedings of the International School of Physics ""Enrico Fermi"", Course 110, S. Terenzo di Lerici, Villa Marigola, 27 June - 7 July 1989",5
"ECSCW 2005, Proceedings of the Ninth European Conference on Computer-Supported Cooperative Work, 18-22 September 2005, Paris, France",6
"The Qurʾān and its exegesis, selected texts with classical and modern Muslim interpretations",2
Historiographic metafiction in modern American and Canadian literature,8
The craft of system security,0
"From civilian power to superpower?, The international identity of the European Union",3
"Chinese labour in South Africa, 1902-10, race, violence, and global spectacle",3
Legends of the Delaware Indians and picture writing,3
Routledge international handbook of consumer psychology,6
"Romeo and Juliet, William Shakespeare, notes by John Polley",8
"Security, politics, humanity, and the philology of care",1
"New German cinema, a history",7
"7th International Workshop, ATAL 2000 Boston, MA, USA, July 79, 2000 Proceedings, Intelligent Agents VII Agent Theories Architectures and Languages",0
"Civil societies compared, Germany and the Netherlands",3
Step by wicked step,8
Engendering images of man in the long eighteenth century,8
"Labor in the global digital economy, the cybertariat comes of age",3
Comparing theories of child development,1
"God and earthly power, an old testament political theology, Genesis-Kings",2
"Cuba in the German Imaginary, Sun, Sex and Socialism",3
"Exploring Services Science, First International Conference , IESS 2010, Geneva, Switzerland, February 17-19, 2010. Revised Papers",3
"Christianity, truth, and weakening faith, a dialogue",2
Oracle JDeveloper 10g: Empowering J2EE Development,0
The James forest,5
"Echoes and influences of German romanticism, essays in honour of Hans Eichner",8
Signal integrity issues and printed circuit board design,6
Corpora and discourse,4
"Improving the Capabilities of Autonomous Robots, Plan-Based Control of Robotic Agents",0
"Ancient Mesopotamia, the eden that never was",9
"Guide to Flow-Aware Networking, Quality-of-Service Architectures and Techniques for Traffic Management",0
"Supply management, strategic sourcing",6
"Composition and Structure, The Earth's Lower Mantle",5
"Proceedings of the Fifth International Conference on Genetic Algorithms, University of Illinois at Urbana-Champaign, July 17 - 21, 1993",0
On Wordsworth's Prelude,8
"A Greimassian analysis of Th?riault's Agaguk, Semiotics and the Modern Quebec Novel",8
"Microfinance, EU Structural Funds and Capacity Building for Managing Authorities: A Comparative Analysis of European Convergence Regions",3
"(DS-2) ; proceedings, Data and knowledge",0
"Analytic number theory, exploring the anatomy of integers",1
"Who's who in children's books, a treasury of the familiar characters of childhood",8
"The twentieth-century German novel, a bibliography of English-language criticism, 1945-1986",0
The payout behaviour of german savings banks,3
"The profit of kindness, how to influence others, establish trust, and build lasting business relationships",6
"7th International IPCO Conference, Graz, Austria, June 9 - 11, 1999 ; proceedings, Integer programming and combinatorial optimization",5
"Race, Racialization and Antiracism in Canada and Beyond",3
"Edith Stein, philosopher and mystic",2
Social Change and Political Participation in Turkey,3
"Rats and mice, their biology and control",6
"Pro SharePoint Designer 2010, [design powerful, automated, and productive sharepoint sites from your desktop]",0
Regular Expressions Cookbook,0
The Idea of Progress,3
Regards froids sur la Chine,3
"A Literary Analysis of Urban Narratives, Actors and Networks in the Megacity",8
"Web analytics 2.0, the art of online accountability & science of customer centricity",0
"Pierre Bourdieu and cultural theory, critical investigations",3
Conduction of heat in solids,5
"Making waves and riding the currents, activism and the practice of wisdom",9
"Systematics, ecology, and the biodiversity crisis",3
"South Africa, the structure of things then",7
"Multilayer Thin Films, Sequential Assembly of Nanocomposite Materials",5
Products liability,3
"7th international workshop, AOSE 2006, Hakodate, Japan, May 8, 2006 ; revised and invited papers, Agent-oriented software engineering VII",0
German administrative law in common law perspective,3
"OFDM wireless LANs, a theoretical and practical guide",0
"Android development with Kotlin, learn Android application development with the extensive features of Kotlin",0
Analyzing food security using household survey data,3
"Gender differences, their impact on public policy",3
"5th international conference, RSKT 2010, Beijing, China, October 15 - 17, 2010 ; proceedings, Rough set and knowledge technology",0
The Shakespeare folio handbook and census,0
Everything you know about CSS is wrong!,0
"Building better policies, the nuts and bolts of monitoring and evaluation systems",3
The Oxford handbook of the history of eugenics,3
Comparative public policy,3
Transfer theory for trapped electromagnetic energy,5
"Germany's economic policy challenges, The stalling engine in Wirtschaftswunder-Land",3
"Tutorial software quality assurance, a practical approach",0
"Landscape, tourism, and meaning",3
"Are they compatible with chance, free will, and evil?, Nature’s Teleological Order and God’s Providence",2
Monetary Equilibrium and Economic Development,3
Social systems and the evolution of action theory,3
Oseledec multiplicative ergodic theorem for laminations,5
"Sanskrit grammar, linguistic and philosophical analysis",4
"Children of global migration, transnational families and gendered woes",3
The economic theory of the state,3
An introduction to mathematics,5
"Functional grammar in the ESL classroom, noticing, exploring and practising",4
"Unwrapping Tongan barkcloth, encounters, creativity and female agency",3
"Handbook of porous silicon, with ... 139 tables",6
"Greeks in Ptolemaic Egypt, case studies in the social history of the Hellenistic World",9
"Inequalities, With Applications to Engineering",5
Scientific Computation with Automatic Result Verification,5
Microsoft Office Publisher 2007 step by step,6
"Chequered Pasts, Sports Car Racing and Rallying in Canada, 1951-1991",7
"Consciousness, rules, and instructed second language acquisition",4
"Advances in computing and information - ICCI '90, International Conference on Computing and Information, Niagara Falls, Canada, May 23 - 26, 1990 ; proceedings",0
"Eve's children, the biblical stories retold and interpreted in Jewish and Christian traditions : [the fifth annual symposium of the Department of Biblical Studies, University of Groningen, held in June 2001]",2
"Time and narrative in ancient historiography, the 'plupast' from Herodotus to Appian",9
Gender inequalities in the risks of poverty and social exclusion for disadvantaged groups in thirty European countries,3
"Combinatorial algorithms on words, [proceedings of the NATO Advanced Research Workshop on Combinatorial Algorithms on Words held at Maratea, Italy, June 18 - 22, 1984]",5
"Dynamism in the urban society of Damascus, the Ṣāliḥiyya Quarter from the twelfth to the twentieth centuries",9
"The want makers, lifting the lid off the world advertising industry: how they make you buy",3
"Perspectives on prepositions, [Workshop on Prepositions held at Hamburg University on June 26 and 27, 1998]",4
"The demographic explosion, the Latin American experience",3
"Common morality, deciding what to do",1
Fundamentals of Probability: A First Course,5
Basic organizational behavior,6
"9th International Workshop on Approximation Algorithms for Combinatorial Optimization Problems, APPROX 2006 and 10th International W, Approximation, Randomization, and Combinatorial Optimization Algorithms and Techniques",0
Biomimetics in photonics,5
Guide to U.S. government directories,0
"Deep Learning in Medical Image Analysis and Multimodal Learning for Clinical Decision Support, Third International Workshop, DLMIA 2017, and 7th International Workshop, ML-CDS 2017, Held in Conjunction with MICCAI 2017, Québec City, QC, Canada, September 14, Proceedings",0
"14th international conference, Las Palmas de Gran Canaria, Spain, February 10 - 15, 2013 ; revised selected papers, part I, Computer aided systems theory - EUROCAST 2013",0
C4.5: programs for machine learning,0
"Jonathan Swift and the millennium of madness, the information age in Swift's A tale of a tub",8
A handbook of critical approaches to literature,8
"Technical analysis explained, the successful investor's guide to spotting investment trends and turning points",3
"8th International Conference, KES 2004, Wellington, New Zealand, September 20-25, 2004, Proceedings, Part II, Knowledge-Based Intelligent Information and Engineering Systems",0
The new perspective on Paul,2
Arduino in action,6
"The origins of backwardness in Eastern Europe, economics and politics from the Middle Ages until the early twentieth century",3
"Preserving the global environment, the challenge of shared leadership",3
"The hierarchy of states, reform and resistance in the international order",3
"Trends in urban geography, reports on research in major language areas",9
Introduction to Dutch law,3
A stable external currency for Europe,3
"ICLP '91 Pre-Conference Workshop, Paris, June 24, 1991 ; proceedings, Parallel execution of logic programs",0
"Antipatterns, managing software organizations and people",0
"Twentieth-century war and conflict, a concise encyclopedia",3
"Coin, kirk, class and kin, emigration, social change and identity in southern Scotland",9
"Myths of Venice, the figuration of a state",7
"Verbreitung und Formtypen rezenter und subrezenter organischer Gesteinsbildungen an den Küsten Kretas, a contribution to International Geological Correlation Programme, Project 274 ""Coastal evolution in the quaternary""",5
CSPFA,0
"Richard Wright, daemonic genius, a portrait of the man, a critical look at his work",8
"Algorithms, their complexity and efficiency",5
The Cambridge companion to medieval English literature 1100-1500,8
"Generals and Scholars, Military Rule in Medieval Korea",9
"Pollution control in the European community, guide to the EC texts and their implementation by the member states",3
"Cities of Oil, Municipalities and Petroleum Manufacturing in Southern Ontario, 1860-1960",3
"The global economy, resource use, locational choice, and international trade",3
"5th international conference, MIRAGE 2011, Rocquencourt, France, October 10 - 11, 2011 ; proceedings, Computer vision/computer graphics collaboration techniques",0
"Modernization and postmodernization, cultural, economic, and political change in 43 societies",3
"Fundamentals of python, data structures",0
"Strategic environmental assessment in policy and sector reform, conceptual model and operational guidance",3
"A Complex Systems Approach to Policy Analysis, Rural Sustainability",3
RoboCup 2015: Robot World Cup XIX,0
"17th international conference, Euro-Par 2011, Bordeaux, France, August 29 - September 2, 2011 ; proceedings, part I, Euro-Par 2011 parallel processing",0
Pictorial information systems,6
"Buy, lie, and sell high, how investors lost out on Enron and the Internet bubble",3
"The Glitterguru on Photoshop, from concept to cool",7
"Social security, demographics, and risk, with 18 tables",3
"An International Overview, Groundwater Science and Policy",3
Nonlinear oscillations in physical systems,5
"Begriffe, Erscheinungsformen, politische Dimensionen = Music education ; concepts, practices, and political dimensions  ; [proceedings of the 33nd Annual Conference of the German Association for Research im Music Education], Musikpädagogisches Handeln",7
"Authoritarian rule of law, legislation, discourse and legitimacy in Singapore",3
"Global challenges and local responses, the East Asian experience",3
Introduction to linear algebra,5
What is the Genus?,5
"18th international conference, DS 2015, Banff, AB, Canada, October 4-6, 2015 : proceedings, Discovery science",0
"Aiding democracy abroad, the learning curve",3
Patronage in ancient society,3
"Fashion, media, promotion, the new black magic",6
"Condensed matter physics, crystals, liquids, liquid crystals, and polymers",5
Brill's companion to Valerius Flaccus,8
Geography and the Ascension narrative in Acts,2
Encyclopedia of management theory,6
"J.K. Lasser's guide to self-employment, taxes, strategies, and money-saving tips for schedule C filers",1
"Lessons from the Boardroom and the Future of the Corporation, The Activist Director",6
"Video game spaces, image, play, and structure in 3D game worlds",7
"Cellular automata, a discrete view of the world",5
The theory of oligopoly with multi-product firms,3
"Chancen und Grenzen des Aufbaus eines institutionalisierten Secondary Market, Private Equity Secondary Transactions",3
"Res cogitans, an essay in rational psychology",1
Neo-colonialism in West Africa,3
"European Visions, Small Cinemas in Transition",7
"Developments in Research and Education, Green Chemical Processes",6
"SAS 9.4 output delivery system, user's guide",0
"Organic electronics, structural and electronic properties of OFETs",6
"State-building, a comparative study of Ukraine, Lithuania, Belarus, and Russia",3
"Restitution at the crossroads, a comparative study",3
"5th International Workshop, IDMS'98 Oslo, Norway, September 8-11, 1998 Proceedings, Interactive Distributed Multimedia Systems and Telecommunication Services",0
Physical Cosmology,5
"15th international conference, DLT 2011, Milan, Italy, July 19 - 22, 2011 ; proceedings, Developments in language theory",0
"Corporate Approaches to Responsible Management, Managing Sustainable Stakeholder Relationships",1
Integrable Systems in Celestial Mechanics,5
"Contemporary Italy, economy, society and politics since 1945",9
Few-cycle laser pulse generation and its applications,5
"Vital resources, reports on energy, food & raw materials",3
"Protein-protein interactions, a molecular cloning manual",5
"Bilingualism, basic principles",4
The politics and economics of european monetary integration,3
"Legal ontology engineering, methodologies, modelling trends, and the ontology of professional judicial knowledge",3
"4th International Joint Conference, IC3K 2012, Barcelona, Spain, October 4-7, 2012, Revised Selected Papers, Knowledge Discovery, Knowledge Engineering and Knowledge Management",0
The crown of Columbus,8
"In the Anteroom of Divinity, The Reformation of the Angels from Colet to Milton",8
The physiological basis of memory,6
Bootstrapping Trust in Modern Computers,0
"Vir ingenio mirandus, studies presented to John L. Flood",8
"Arrival city, how the largest migration in history is reshaping our world",3
"Surface organometallic chemistry, molecular approaches to surface catalysis ; [proceedings of the NATO Advanced Research Workshop on Surface Organometallic Chemistry: Molecular Approaches to Surface Catalysis, Le Rouret (Ardèche), France, May 26 - 30, 1986]",5
"Behavioral Intervals in Embedded Software, Timing and Power Analysis of Embedded Real-Time Software Processes",6
"The orbit method in geometry and physics, in honor of A. A. Kirillov ; [emerged from an international conference ... Luminy, Marseille, in December 2000]",5
"Computerized assistance during the information systems life cycle, proceedings",0
"Women's voices in Tudor wills, 1485 - 1603, authority, influence and material culture",3
"Inclusion and diversity, meeting the needs of all students",3
"Get things done, what stops smart people achieving more and how you can change",6
"Multidisciplinary Perspectives, Using Knowledge and Evidence in Health Care",3
"Applications of Evolutionary Computing, EvoWorkshops 2001: EvoCOP, EvoFlight, EvoIASP, EvoLearn, and EvoSTIM Como, Italy, April 18-20, 2001 Proceedings",0
"Computing action, a narratological approach",8
"7th international bi-conference workshop, AOIS 2005, Utrecht, Netherlands, July 26, 2005, and Klagenfurt, Austria, October 27, 2005 ; revised selected papers, Agent-oriented information systems III",0
"Aspects of Chinese sociolinguistics, essays",3
"Environmental diversity and human-animal interactions, Zooarchaeology in the Neotropics",3
"In the shadow of the mammoth, Italo Svevo and the emergence of modernism",8
"Debt versus equity finance in developing countries, an empirical analysis of the agent-principal model of international capital transfers",3
"Numerical Methods of Approximation Theory/Numerische Methoden der Approximationstheorie, Workshop on Numerical Methods of Approximation Theory Oberwolfach, September 28-October 4, 1986/Tagung über Numerische Methoden der Approximationstheorie Oberwolfach, 28. September-4. Oktober 1986",5
"England 1780-1846, Revolution, radicalism and reform",9
"Intranets, what's the bottom line?",6
"The plan of St. Gall, a study of the architecture [and] economy of, [and] life in a paradigmatic Carolingian monastery",2
"Encyclopedia and utopia, the life and work of Otto Neurath (1882 - 1945) ; with the first publication of Otto Neurath's full manuscript ""Visual Education"" and the documentation of the 'Otto Neurath Nachlass' (Haarlem, the Nederlands)",1
"Aspects of many-body effects in molecules and extended systems, proceedings of the Workshop-Cum-Symposium, held in Calcutta, February 1 - 10, 1988",5
"Peace through international law, the role of the International Law Commission ; a colloquium at the occasion of its sixtieth anniversary",3
Phonology and Morphology of the Germanic Languages,4
"Contemporary Changes and New Directions, The Geography of South Africa",9
"Computer-aided software engineering, the methodologies, the products and the future",0
Introducing speech and language processing,0
"Black Americans and Africa, 1935 - 1961, Proudly we can be Africans",3
"Bridges to knowledge, foreign students in comparative perspective",3
Modular representations of finite groups of Lie type,5
"Recreational uses of coastal areas, a research project of the Commission on the Coastal Environment, International Geographical Union",3
"Attention and performance XVII, cognitive regulation of performance ; interaction of theory and application",1
"Water and plant life, problems and modern approaches",5
"Intersections, actes du 35e congrès annuel de la North American Society for Seventeenth-Century French Literature, Dartmouth College, 8 - 10 mai 2003",8
Exact Boundary Controllability of Nodal Profile for Quasilinear Hyperbolic Systems,5
"The influence of culture and personality on customer satisfaction, an empirical analysis across countries",6
"OpenGL superbible, comprehensive tutorial and reference",0
"A sense of place, Texte und Interviews",7
Digital media and electronic publishing,0
On the constitution of the church and state,8
"An atlas of the difficult world, poems, 1988 - 1991",8
"The crawling band as an exchange-rate regime: lessons from Chile, Colombia, and Israel",3
"Kazuo Ishiguro, new critical visions of the novels",8
New assay methods for cyclic nucleotides,5
A question of physics,5
"Coerced confessions, the discourse of bilingual police interrogations",3
Professional C#,0
Aging and biological rhythms,5
"Superfairness, applications and theory",3
": a world view, New dimensions in psychiatry",6
"Grammaticalization, current views and issues",4
"Reason, freedom and religion, closing the gap between the humanistic and scientific study of religion",2
"Ecological statistics, contemporary theory and application",5
"European community merger control, a practitioner's guide",3
The suffering of the immigrant,3
"Exam ref 70-486, developing ASP.NET MVC 4 web applications",0
"Using cash to monitor liquidity -  implications for payments, currency demand and withdrawal behavior",3
Saddlepoint Approximation Methods in Financial Engineering,5
"MATLAB® for neuroscientists, an introduction to scientific computing in MATLAB",5
"Corporate internal affairs, a corporate and securities law perspective",3
Chronicles of darkness,8
"Action, intention, and reason",1
"Now choose life, theology and ethics in Deuteronomy",2
"Law of the sea in dialogue, [... the proceeding of the seminar ... held on December 4 - 5, 2009 ... in Heidelberg]",3
"Law and interpretation, essays in legal philosophy",3
Racism and the press,0
An introduction to the legal system of the United States,3
"Software configuration management, an investment in product integrity",6
"Mastering Java for data science, building data science applications in Java",0
"5th European Conference, ECAL’99 Lausanne, Switzerland, September 13-17, 1999 Proceedings, Advances in Artificial Life",0
Material Appearance Modeling: A Data-Coherent Approach,0
Nanoencapsulation technologies for the food and nutraceutical industries,6
"Forms of representation, an interdisciplinary theme for cognitive science",1
The book of Ezekiel and Mesopotamian city laments,2
"Title from resource description page, Writing skills",8
"Rule-based expert systems, the MYCIN experiments of the Stanford heuristic programming project",0
"Women photographers, from Julia Margaret Cameron to Cindy Sherman",7
"Chaos, a program collection for the PC",0
"Concepts and Methods, Evaluating User Experience in Games",7
Bayesian estimation of a DSGE model with asset prices,3
"Combinatorial Optimization and Graph Algorithms, Communications of NII Shonan Meetings",0
The transformation of this world depends upon you,7
"An Essay on Individuality, Someone, No One",3
"Art and the everyday, popular entertainment and the circle of Erik Satie",7
"Changing woman, a history of racial ethnic women in modern America",3
"Fifty Years of Slicing and Dicing, Hashing in Computer Science",0
"Autobiography & postmodernism, [this collection of essays grew out of a conference on the subject of autobiography held in Portland, Main, during the fall of 1989]",8
"Societas Privata Europaea (SPE), The European Private Company",3
"Persistence theory, from quiver representations to data analysis",1
"European voluntary service for young people, questions of status and problems of legal policy",3
"Johan Grimonprez - looking for Alfred, [the Hitchcock castings ; ... in conjunction with the exhibition ""Looking for Alfred, Johan Grimonprez"", at Pinakothek der Moderne, Munich, May 10 - August 19, 2007]",7
"Creative Episodes in Its History, Journey through Mathematics",5
"British science fiction film and television, critical essays",7
Glossary of legal terms,3
"Digital design for print and web, an introduction to theory, principles, and techniques",7
"An other tongue, nation and ethnicity in the linguistic borderlands",8
"Visual culture, the study of the visual after the cultural turn",3
SAS statistics by example,5
Death and the afterlife,1
"Buller Men and Batty Bwoys, Hidden Men in Toronto and Halifax Black Communities",3
"Distance and space, a geographical perspective",9
"Donald Davidson responding to an international forum of philosophers, Reflecting Davidson",1
"Passion by design, the art and times of Tamara de Lempicka",7
MRI in Clinical Practice,6
Wireless security,6
"Historians' guide to early British maps, a guide to the location of pre-1900 maps of the British Isles preserved in the United Kingdom and Ireland",9
Insect diversity conservation,3
"Essays on the essay, redefining the genre",8
Introduction to supersymmetry and supergravity,5
Encyclopedia of Literature in Canada,8
"María de Zayas, the dynamics of discourse",8
"The three crowns of Florence, humanist assessments of Dante, Petrarca and Boccaccio",8
Onomasticon to Cicero's treatises,9
"Spanish literature, 1500 - 1700, a bibliography of Golden Age studies in Spanish and English, 1925 - 1980",0
"CORBA, a guide to the common object request broker architecture",0
"Mediating History in Asian American Family Memoirs, Relative Histories",3
Challenging clitics,4
"Introduction to Statistics, Using Interactive MM*Stat Elements",3
Duncan and Neill on defamation,3
"German pension politics and privatization discourse, Policy debates as dynamic networks",3
"CDS spreads and systemic risk, a spatial econometric approach",3
"20th International Conference on Industrial, Engineering and Other Applications of Applied Intelligent Systems, IEA/AIE 2007, Kyoto, Japan, June 26-29, 2007. Proceedings, New Trends in Applied Artificial Intelligence",6
"Alexandrian responses to tragedy and the tragic, Tragic failures",9
"Noblesse oblige, an enquiry into the identifiable characteristics of the English aristocracy",3
"Islam, secularism, and liberal democracy, toward a democratic theory for Muslim societies",2
Sexuality and politics in Renaissance drama,8
"Rules and ""roles""Roles, fluid institutions and hybrid identities in East European transformation processes (1989 - 2005)",3
"Green engineering, environmentally conscious design of chemical processes",6
Regions of the United States,9
"E-commerce and v-business, business models for global success",6
"The nonlinear world, conceptual analysis and phenomenology",5
"The irregularization of migration in contemporary Europe, detention, deportation, drowning",3
The matter of chance,1
What is moderate Islam?,2
"17th international workshop, SAC 2010, Waterloo, Ontario, Canada, August 12 - 13, 2010 ; revised selected papers, Selected areas in cryptography",0
"5th International Workshop on Practice and Theory in Public Key Cryptosystems, PKC 2002 Paris, France, February 12-14, 2002 Proceedings, Public Key Cryptography",0
"Crunch time, how to be your best when it matters most",1
"Advancing Equity in Clean Energy Solutions, Energy Democracy",3
Normal and Student´s t Distributions and Their Applications,5
"Russian textiles, printed cloth for the bazaars of Central Asia",6
"Public participation and better environmental decisions, the promise and limits of participatory processes for the quality of environmentally related decision-making",5
The handbook of the neuropsychology of language,6
"The Oxford mafia, the ones above the law",3
The Japanese Self in Cultural Logic,3
"A Study of Paul Tillich’s Ecological Pneumatology, Life as Spirit",2
"Challenges and Solutions, Intrusion Detection and Correlation",0
"Mobile HCI 2003 International Workshop, Udine, Italy, September 8, 2003, Revised and Invited Papers, Mobile and Ubiquitous Information Access",0
"The Physical Geography of the Sea, and Its Meteorology",5
"Chicano poetics, heterotexts and hybridities",8
"4th international workshop, CNL 2014, Galway, Ireland, August 20 - 22, 2014 ; proceedings, Controlled natural language",0
The Cambridge companion to postcolonial literary studies,8
"8th International Conference, CCD 2016, Held as Part of HCI International 2016, Toronto, ON, Canada, July 17-22, 2016, Proceedings, Cross-Cultural Design",4
"Preparing Your Organization for the Future in an Unpredictable World, Scenario Thinking",6
"Conflict and consensus, a general theory of collective decisions",3
Mechanisms of memory,6
Selected studies in Old Testament exegesis,2
": a practical and conceptual approach, Physics",5
"Lili Marlene, the soldiers' song of World War II",7
"Scanning tunneling microscopy in surface science, nanoscience and catalysis",5
"Armed servants, agency, oversight, and civil-military relations",8
"Coping with difference, new approaches in the contemporary British novel ; (2000 - 2006)",8
Kinect in Motion - Audio and Visual Tracking by Example,6
"Social science, social policy, and the law",3
